     X                     1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18             19             20             21             22             23             24             25             26             27             28             29             30             31             32             33             34             35             36             37             38             39             40             41             42
           67  0.8243436E+05  0.8242779E+05  0.8241295E+05  0.8239418E+05  0.8237007E+05  0.8235388E+05  0.8234884E+05  0.8234387E+05  0.8233896E+05  0.8233410E+05  0.8232927E+05  0.8232446E+05  0.8231967E+05  0.8231489E+05  0.8231012E+05  0.8230534E+05  0.8230056E+05  0.8229578E+05  0.8229099E+05  0.8228619E+05  0.8228137E+05  0.8227654E+05  0.8227170E+05  0.8226683E+05  0.8226195E+05  0.8225703E+05  0.8225210E+05  0.8224713E+05  0.8224212E+05  0.8223708E+05  0.8223200E+05  0.8222687E+05  0.8222169E+05  0.8221646E+05  0.8221116E+05  0.8220580E+05  0.8220037E+05  0.8219486E+05  0.8218928E+05  0.8217887E+05  0.8216419E+05  0.8215708E+05
           68  0.8246030E+05  0.8245409E+05  0.8244032E+05  0.8242338E+05  0.8240203E+05  0.8238757E+05  0.8238274E+05  0.8237806E+05  0.8237348E+05  0.8236899E+05  0.8236455E+05  0.8236015E+05  0.8235578E+05  0.8235142E+05  0.8234706E+05  0.8234270E+05  0.8233834E+05  0.8233396E+05  0.8232957E+05  0.8232516E+05  0.8232074E+05  0.8231629E+05  0.8231181E+05  0.8230730E+05  0.8230277E+05  0.8229820E+05  0.8229359E+05  0.8228894E+05  0.8228425E+05  0.8227950E+05  0.8227470E+05  0.8226984E+05  0.8226490E+05  0.8225989E+05  0.8225478E+05  0.8224956E+05  0.8224423E+05  0.8223876E+05  0.8223314E+05  0.8222288E+05  0.8220842E+05  0.8220138E+05
           69  0.8248434E+05  0.8247847E+05  0.8246571E+05  0.8245051E+05  0.8243179E+05  0.8241915E+05  0.8241506E+05  0.8241108E+05  0.8240716E+05  0.8240328E+05  0.8239943E+05  0.8239558E+05  0.8239173E+05  0.8238788E+05  0.8238401E+05  0.8238013E+05  0.8237623E+05  0.8237230E+05  0.8236834E+05  0.8236436E+05  0.8236035E+05  0.8235630E+05  0.8235222E+05  0.8234810E+05  0.8234395E+05  0.8233975E+05  0.8233551E+05  0.8233123E+05  0.8232690E+05  0.8232251E+05  0.8231806E+05  0.8231355E+05  0.8230897E+05  0.8230429E+05  0.8229951E+05  0.8229460E+05  0.8228953E+05  0.8228424E+05  0.8227866E+05  0.8226929E+05  0.8225552E+05  0.8224828E+05
           70  0.8250563E+05  0.8250013E+05  0.8248848E+05  0.8247521E+05  0.8245954E+05  0.8244903E+05  0.8244628E+05  0.8244339E+05  0.8244040E+05  0.8243733E+05  0.8243420E+05  0.8243101E+05  0.8242777E+05  0.8242448E+05  0.8242115E+05  0.8241778E+05  0.8241437E+05  0.8241092E+05  0.8240742E+05  0.8240388E+05  0.8240030E+05  0.8239668E+05  0.8239301E+05  0.8238931E+05  0.8238555E+05  0.8238176E+05  0.8237792E+05  0.8237403E+05  0.8237011E+05  0.8236614E+05  0.8236212E+05  0.8235806E+05  0.8235396E+05  0.8234982E+05  0.8234562E+05  0.8234138E+05  0.8233708E+05  0.8233272E+05  0.8232829E+05  0.8232107E+05  0.8230867E+05  0.8230130E+05
           71  0.8252696E+05  0.8252191E+05  0.8251158E+05  0.8250066E+05  0.8248876E+05  0.8248087E+05  0.8247894E+05  0.8247681E+05  0.8247452E+05  0.8247210E+05  0.8246958E+05  0.8246698E+05  0.8246430E+05  0.8246155E+05  0.8245874E+05  0.8245588E+05  0.8245295E+05  0.8244997E+05  0.8244694E+05  0.8244385E+05  0.8244071E+05  0.8243752E+05  0.8243427E+05  0.8243097E+05  0.8242762E+05  0.8242423E+05  0.8242078E+05  0.8241730E+05  0.8241378E+05  0.8241022E+05  0.8240664E+05  0.8240304E+05  0.8239943E+05  0.8239583E+05  0.8239225E+05  0.8238871E+05  0.8238526E+05  0.8238193E+05  0.8237878E+05  0.8237284E+05  0.8236089E+05  0.8235335E+05
           72  0.8255027E+05  0.8254572E+05  0.8253684E+05  0.8252848E+05  0.8252070E+05  0.8251564E+05  0.8251383E+05  0.8251194E+05  0.8250999E+05  0.8250797E+05  0.8250589E+05  0.8250374E+05  0.8250154E+05  0.8249928E+05  0.8249696E+05  0.8249457E+05  0.8249213E+05  0.8248961E+05  0.8248704E+05  0.8248439E+05  0.8248168E+05  0.8247891E+05  0.8247607E+05  0.8247316E+05  0.8247020E+05  0.8246718E+05  0.8246410E+05  0.8246097E+05  0.8245780E+05  0.8245459E+05  0.8245136E+05  0.8244810E+05  0.8244484E+05  0.8244160E+05  0.8243838E+05  0.8243521E+05  0.8243211E+05  0.8242911E+05  0.8242623E+05  0.8241996E+05  0.8240737E+05  0.8239960E+05
           73  0.8257422E+05  0.8257016E+05  0.8256277E+05  0.8255704E+05  0.8255349E+05  0.8255126E+05  0.8254952E+05  0.8254782E+05  0.8254615E+05  0.8254449E+05  0.8254283E+05  0.8254115E+05  0.8253943E+05  0.8253766E+05  0.8253584E+05  0.8253395E+05  0.8253199E+05  0.8252995E+05  0.8252783E+05  0.8252563E+05  0.8252335E+05  0.8252099E+05  0.8251854E+05  0.8251601E+05  0.8251340E+05  0.8251071E+05  0.8250794E+05  0.8250511E+05  0.8250222E+05  0.8249926E+05  0.8249626E+05  0.8249322E+05  0.8249015E+05  0.8248707E+05  0.8248399E+05  0.8248093E+05  0.8247792E+05  0.8247498E+05  0.8247214E+05  0.8246516E+05  0.8245277E+05  0.8244581E+05
           74  0.8259825E+05  0.8259463E+05  0.8258858E+05  0.8258531E+05  0.8258578E+05  0.8258640E+05  0.8258475E+05  0.8258338E+05  0.8258219E+05  0.8258108E+05  0.8258001E+05  0.8257894E+05  0.8257783E+05  0.8257666E+05  0.8257542E+05  0.8257409E+05  0.8257266E+05  0.8257114E+05  0.8256950E+05  0.8256776E+05  0.8256591E+05  0.8256395E+05  0.8256188E+05  0.8255970E+05  0.8255741E+05  0.8255502E+05  0.8255252E+05  0.8254993E+05  0.8254723E+05  0.8254445E+05  0.8254157E+05  0.8253861E+05  0.8253559E+05  0.8253249E+05  0.8252935E+05  0.8252618E+05  0.8252300E+05  0.8251985E+05  0.8251677E+05  0.8250876E+05  0.8249716E+05  0.8249176E+05
           75  0.8261895E+05  0.8261559E+05  0.8261047E+05  0.8260905E+05  0.8261264E+05  0.8261716E+05  0.8261712E+05  0.8261718E+05  0.8261725E+05  0.8261728E+05  0.8261725E+05  0.8261711E+05  0.8261685E+05  0.8261646E+05  0.8261593E+05  0.8261526E+05  0.8261443E+05  0.8261346E+05  0.8261234E+05  0.8261107E+05  0.8260965E+05  0.8260809E+05  0.8260639E+05  0.8260454E+05  0.8260255E+05  0.8260043E+05  0.8259816E+05  0.8259576E+05  0.8259322E+05  0.8259055E+05  0.8258773E+05  0.8258478E+05  0.8258168E+05  0.8257844E+05  0.8257505E+05  0.8257151E+05  0.8256781E+05  0.8256396E+05  0.8255994E+05  0.8255110E+05  0.8254019E+05  0.8253591E+05
           76  0.8263815E+05  0.8263497E+05  0.8263059E+05  0.8263074E+05  0.8263701E+05  0.8264623E+05  0.8264876E+05  0.8265094E+05  0.8265279E+05  0.8265434E+05  0.8265561E+05  0.8265660E+05  0.8265732E+05  0.8265780E+05  0.8265803E+05  0.8265803E+05  0.8265782E+05  0.8265740E+05  0.8265677E+05  0.8265595E+05  0.8265494E+05  0.8265376E+05  0.8265239E+05  0.8265086E+05  0.8264916E+05  0.8264729E+05  0.8264525E+05  0.8264304E+05  0.8264066E+05  0.8263811E+05  0.8263536E+05  0.8263243E+05  0.8262928E+05  0.8262592E+05  0.8262230E+05  0.8261843E+05  0.8261425E+05  0.8260974E+05  0.8260484E+05  0.8259568E+05  0.8258536E+05  0.8258166E+05
           77  0.8266239E+05  0.8265944E+05  0.8265599E+05  0.8265811E+05  0.8266777E+05  0.8268004E+05  0.8268458E+05  0.8268852E+05  0.8269189E+05  0.8269474E+05  0.8269712E+05  0.8269907E+05  0.8270062E+05  0.8270181E+05  0.8270267E+05  0.8270323E+05  0.8270350E+05  0.8270351E+05  0.8270329E+05  0.8270283E+05  0.8270216E+05  0.8270129E+05  0.8270022E+05  0.8269897E+05  0.8269753E+05  0.8269591E+05  0.8269411E+05  0.8269212E+05  0.8268995E+05  0.8268759E+05  0.8268502E+05  0.8268223E+05  0.8267920E+05  0.8267590E+05  0.8267232E+05  0.8266840E+05  0.8266412E+05  0.8265942E+05  0.8265427E+05  0.8264530E+05  0.8263583E+05  0.8263262E+05
           78  0.8269843E+05  0.8269576E+05  0.8269326E+05  0.8269711E+05  0.8270921E+05  0.8272184E+05  0.8272787E+05  0.8273295E+05  0.8273722E+05  0.8274077E+05  0.8274371E+05  0.8274612E+05  0.8274805E+05  0.8274956E+05  0.8275071E+05  0.8275152E+05  0.8275203E+05  0.8275226E+05  0.8275225E+05  0.8275200E+05  0.8275154E+05  0.8275088E+05  0.8275003E+05  0.8274900E+05  0.8274779E+05  0.8274641E+05  0.8274487E+05  0.8274315E+05  0.8274126E+05  0.8273919E+05  0.8273694E+05  0.8273449E+05  0.8273182E+05  0.8272891E+05  0.8272571E+05  0.8272217E+05  0.8271823E+05  0.8271377E+05  0.8270863E+05  0.8270091E+05  0.8269297E+05  0.8268996E+05
           79  0.8276018E+05  0.8275794E+05  0.8275615E+05  0.8276002E+05  0.8277036E+05  0.8277972E+05  0.8278429E+05  0.8278821E+05  0.8279155E+05  0.8279437E+05  0.8279674E+05  0.8279868E+05  0.8280026E+05  0.8280150E+05  0.8280244E+05  0.8280310E+05  0.8280352E+05  0.8280370E+05  0.8280368E+05  0.8280345E+05  0.8280305E+05  0.8280248E+05  0.8280175E+05  0.8280086E+05  0.8279984E+05  0.8279867E+05  0.8279737E+05  0.8279594E+05  0.8279439E+05  0.8279272E+05  0.8279092E+05  0.8278900E+05  0.8278696E+05  0.8278480E+05  0.8278251E+05  0.8278009E+05  0.8277753E+05  0.8277481E+05  0.8277192E+05  0.8276828E+05  0.8276467E+05  0.8276319E+05
           80  0.8284238E+05  0.8284117E+05  0.8284012E+05  0.8284177E+05  0.8284591E+05  0.8284900E+05  0.8285002E+05  0.8285122E+05  0.8285244E+05  0.8285359E+05  0.8285461E+05  0.8285549E+05  0.8285621E+05  0.8285676E+05  0.8285714E+05  0.8285737E+05  0.8285744E+05  0.8285737E+05  0.8285715E+05  0.8285680E+05  0.8285633E+05  0.8285573E+05  0.8285502E+05  0.8285421E+05  0.8285329E+05  0.8285229E+05  0.8285119E+05  0.8285002E+05  0.8284878E+05  0.8284749E+05  0.8284614E+05  0.8284476E+05  0.8284336E+05  0.8284198E+05  0.8284063E+05  0.8283937E+05  0.8283826E+05  0.8283738E+05  0.8283687E+05  0.8283662E+05  0.8283674E+05  0.8283693E+05
           81  0.8291532E+05  0.8291479E+05  0.8291406E+05  0.8291392E+05  0.8291414E+05  0.8291434E+05  0.8291433E+05  0.8291429E+05  0.8291424E+05  0.8291418E+05  0.8291411E+05  0.8291402E+05  0.8291390E+05  0.8291373E+05  0.8291351E+05  0.8291323E+05  0.8291289E+05  0.8291248E+05  0.8291200E+05  0.8291144E+05  0.8291082E+05  0.8291013E+05  0.8290938E+05  0.8290857E+05  0.8290770E+05  0.8290677E+05  0.8290581E+05  0.8290481E+05  0.8290378E+05  0.8290274E+05  0.8290169E+05  0.8290067E+05  0.8289967E+05  0.8289874E+05  0.8289789E+05  0.8289715E+05  0.8289657E+05  0.8289616E+05  0.8289595E+05  0.8289606E+05  0.8289650E+05  0.8289679E+05
           82  0.8298519E+05  0.8298483E+05  0.8298410E+05  0.8298338E+05  0.8298261E+05  0.8298114E+05  0.8297916E+05  0.8297750E+05  0.8297609E+05  0.8297488E+05  0.8297382E+05  0.8297288E+05  0.8297202E+05  0.8297123E+05  0.8297047E+05  0.8296974E+05  0.8296901E+05  0.8296828E+05  0.8296754E+05  0.8296678E+05  0.8296599E+05  0.8296518E+05  0.8296435E+05  0.8296349E+05  0.8296260E+05  0.8296170E+05  0.8296078E+05  0.8295985E+05  0.8295892E+05  0.8295799E+05  0.8295709E+05  0.8295622E+05  0.8295540E+05  0.8295465E+05  0.8295398E+05  0.8295344E+05  0.8295305E+05  0.8295286E+05  0.8295291E+05  0.8295298E+05  0.8295276E+05  0.8295256E+05
           83  0.8305290E+05  0.8305272E+05  0.8305206E+05  0.8305079E+05  0.8304888E+05  0.8304560E+05  0.8304177E+05  0.8303874E+05  0.8303628E+05  0.8303422E+05  0.8303247E+05  0.8303094E+05  0.8302959E+05  0.8302837E+05  0.8302724E+05  0.8302619E+05  0.8302518E+05  0.8302422E+05  0.8302327E+05  0.8302234E+05  0.8302141E+05  0.8302049E+05  0.8301956E+05  0.8301864E+05  0.8301770E+05  0.8301677E+05  0.8301584E+05  0.8301490E+05  0.8301398E+05  0.8301306E+05  0.8301217E+05  0.8301129E+05  0.8301045E+05  0.8300965E+05  0.8300889E+05  0.8300820E+05  0.8300758E+05  0.8300705E+05  0.8300664E+05  0.8300598E+05  0.8300484E+05  0.8300417E+05
           84  0.8310833E+05  0.8310811E+05  0.8310733E+05  0.8310588E+05  0.8310374E+05  0.8310088E+05  0.8309790E+05  0.8309527E+05  0.8309295E+05  0.8309090E+05  0.8308909E+05  0.8308746E+05  0.8308598E+05  0.8308462E+05  0.8308335E+05  0.8308216E+05  0.8308102E+05  0.8307993E+05  0.8307887E+05  0.8307783E+05  0.8307682E+05  0.8307581E+05  0.8307481E+05  0.8307382E+05  0.8307283E+05  0.8307185E+05  0.8307087E+05  0.8306990E+05  0.8306893E+05  0.8306797E+05  0.8306702E+05  0.8306606E+05  0.8306512E+05  0.8306417E+05  0.8306321E+05  0.8306222E+05  0.8306120E+05  0.8306010E+05  0.8305889E+05  0.8305754E+05  0.8305622E+05  0.8305561E+05
           85  0.8316087E+05  0.8316067E+05  0.8315993E+05  0.8315850E+05  0.8315628E+05  0.8315364E+05  0.8315126E+05  0.8314917E+05  0.8314731E+05  0.8314563E+05  0.8314408E+05  0.8314264E+05  0.8314129E+05  0.8314002E+05  0.8313879E+05  0.8313761E+05  0.8313647E+05  0.8313535E+05  0.8313425E+05  0.8313317E+05  0.8313210E+05  0.8313104E+05  0.8312999E+05  0.8312895E+05  0.8312791E+05  0.8312688E+05  0.8312586E+05  0.8312484E+05  0.8312383E+05  0.8312282E+05  0.8312182E+05  0.8312081E+05  0.8311980E+05  0.8311877E+05  0.8311773E+05  0.8311664E+05  0.8311550E+05  0.8311427E+05  0.8311292E+05  0.8311157E+05  0.8311042E+05  0.8310989E+05
           86  0.8320649E+05  0.8320645E+05  0.8320617E+05  0.8320546E+05  0.8320430E+05  0.8320314E+05  0.8320218E+05  0.8320119E+05  0.8320018E+05  0.8319915E+05  0.8319810E+05  0.8319705E+05  0.8319599E+05  0.8319492E+05  0.8319384E+05  0.8319276E+05  0.8319167E+05  0.8319058E+05  0.8318949E+05  0.8318839E+05  0.8318729E+05  0.8318620E+05  0.8318511E+05  0.8318402E+05  0.8318294E+05  0.8318186E+05  0.8318079E+05  0.8317974E+05  0.8317869E+05  0.8317765E+05  0.8317663E+05  0.8317561E+05  0.8317460E+05  0.8317360E+05  0.8317260E+05  0.8317160E+05  0.8317059E+05  0.8316955E+05  0.8316849E+05  0.8316756E+05  0.8316688E+05  0.8316659E+05
           87  0.8325215E+05  0.8325221E+05  0.8325232E+05  0.8325245E+05  0.8325269E+05  0.8325313E+05  0.8325345E+05  0.8325346E+05  0.8325322E+05  0.8325280E+05  0.8325223E+05  0.8325154E+05  0.8325074E+05  0.8324987E+05  0.8324893E+05  0.8324794E+05  0.8324690E+05  0.8324583E+05  0.8324473E+05  0.8324361E+05  0.8324248E+05  0.8324133E+05  0.8324018E+05  0.8323904E+05  0.8323789E+05  0.8323676E+05  0.8323564E+05  0.8323453E+05  0.8323344E+05  0.8323238E+05  0.8323134E+05  0.8323033E+05  0.8322936E+05  0.8322842E+05  0.8322752E+05  0.8322666E+05  0.8322586E+05  0.8322512E+05  0.8322446E+05  0.8322399E+05  0.8322388E+05  0.8322394E+05
           88  0.8330493E+05  0.8330493E+05  0.8330504E+05  0.8330538E+05  0.8330598E+05  0.8330681E+05  0.8330751E+05  0.8330788E+05  0.8330796E+05  0.8330781E+05  0.8330745E+05  0.8330691E+05  0.8330623E+05  0.8330543E+05  0.8330452E+05  0.8330352E+05  0.8330246E+05  0.8330134E+05  0.8330017E+05  0.8329897E+05  0.8329775E+05  0.8329651E+05  0.8329526E+05  0.8329401E+05  0.8329277E+05  0.8329154E+05  0.8329033E+05  0.8328914E+05  0.8328798E+05  0.8328686E+05  0.8328579E+05  0.8328476E+05  0.8328378E+05  0.8328287E+05  0.8328201E+05  0.8328123E+05  0.8328053E+05  0.8327992E+05  0.8327940E+05  0.8327900E+05  0.8327904E+05  0.8327924E+05
           89  0.8336221E+05  0.8336219E+05  0.8336224E+05  0.8336251E+05  0.8336303E+05  0.8336378E+05  0.8336448E+05  0.8336484E+05  0.8336488E+05  0.8336467E+05  0.8336424E+05  0.8336362E+05  0.8336284E+05  0.8336191E+05  0.8336088E+05  0.8335974E+05  0.8335853E+05  0.8335725E+05  0.8335592E+05  0.8335456E+05  0.8335317E+05  0.8335176E+05  0.8335034E+05  0.8334893E+05  0.8334753E+05  0.8334614E+05  0.8334479E+05  0.8334347E+05  0.8334219E+05  0.8334096E+05  0.8333979E+05  0.8333869E+05  0.8333766E+05  0.8333671E+05  0.8333584E+05  0.8333508E+05  0.8333441E+05  0.8333384E+05  0.8333337E+05  0.8333297E+05  0.8333277E+05  0.8333275E+05
           90  0.8342452E+05  0.8342449E+05  0.8342443E+05  0.8342437E+05  0.8342435E+05  0.8342449E+05  0.8342465E+05  0.8342453E+05  0.8342415E+05  0.8342355E+05  0.8342275E+05  0.8342179E+05  0.8342068E+05  0.8341945E+05  0.8341811E+05  0.8341669E+05  0.8341519E+05  0.8341363E+05  0.8341203E+05  0.8341039E+05  0.8340873E+05  0.8340707E+05  0.8340540E+05  0.8340374E+05  0.8340211E+05  0.8340050E+05  0.8339892E+05  0.8339740E+05  0.8339593E+05  0.8339452E+05  0.8339319E+05  0.8339194E+05  0.8339079E+05  0.8338974E+05  0.8338881E+05  0.8338801E+05  0.8338734E+05  0.8338682E+05  0.8338644E+05  0.8338615E+05  0.8338568E+05  0.8338537E+05
           91  0.8348983E+05  0.8348980E+05  0.8348965E+05  0.8348932E+05  0.8348880E+05  0.8348816E+05  0.8348741E+05  0.8348650E+05  0.8348542E+05  0.8348418E+05  0.8348280E+05  0.8348129E+05  0.8347967E+05  0.8347795E+05  0.8347616E+05  0.8347429E+05  0.8347237E+05  0.8347041E+05  0.8346842E+05  0.8346641E+05  0.8346440E+05  0.8346238E+05  0.8346037E+05  0.8345839E+05  0.8345643E+05  0.8345451E+05  0.8345263E+05  0.8345082E+05  0.8344907E+05  0.8344739E+05  0.8344581E+05  0.8344432E+05  0.8344295E+05  0.8344171E+05  0.8344061E+05  0.8343968E+05  0.8343893E+05  0.8343839E+05  0.8343809E+05  0.8343794E+05  0.8343741E+05  0.8343699E+05
           92  0.8355538E+05  0.8355533E+05  0.8355512E+05  0.8355470E+05  0.8355412E+05  0.8355313E+05  0.8355167E+05  0.8354998E+05  0.8354813E+05  0.8354613E+05  0.8354402E+05  0.8354181E+05  0.8353953E+05  0.8353720E+05  0.8353481E+05  0.8353238E+05  0.8352994E+05  0.8352747E+05  0.8352499E+05  0.8352252E+05  0.8352005E+05  0.8351760E+05  0.8351517E+05  0.8351277E+05  0.8351040E+05  0.8350809E+05  0.8350583E+05  0.8350363E+05  0.8350150E+05  0.8349946E+05  0.8349750E+05  0.8349566E+05  0.8349393E+05  0.8349234E+05  0.8349090E+05  0.8348965E+05  0.8348860E+05  0.8348780E+05  0.8348730E+05  0.8348658E+05  0.8348526E+05  0.8348452E+05
           93  0.8362768E+05  0.8362724E+05  0.8362617E+05  0.8362472E+05  0.8362290E+05  0.8362071E+05  0.8361795E+05  0.8361507E+05  0.8361212E+05  0.8360911E+05  0.8360607E+05  0.8360302E+05  0.8359995E+05  0.8359687E+05  0.8359379E+05  0.8359072E+05  0.8358766E+05  0.8358460E+05  0.8358156E+05  0.8357855E+05  0.8357556E+05  0.8357260E+05  0.8356968E+05  0.8356680E+05  0.8356396E+05  0.8356118E+05  0.8355845E+05  0.8355578E+05  0.8355319E+05  0.8355067E+05  0.8354824E+05  0.8354589E+05  0.8354365E+05  0.8354153E+05  0.8353953E+05  0.8353769E+05  0.8353601E+05  0.8353453E+05  0.8353331E+05  0.8353086E+05  0.8352802E+05  0.8352693E+05
           94  0.8370502E+05  0.8370400E+05  0.8370162E+05  0.8369853E+05  0.8369468E+05  0.8369021E+05  0.8368541E+05  0.8368089E+05  0.8367656E+05  0.8367238E+05  0.8366831E+05  0.8366433E+05  0.8366042E+05  0.8365656E+05  0.8365275E+05  0.8364899E+05  0.8364526E+05  0.8364158E+05  0.8363794E+05  0.8363435E+05  0.8363079E+05  0.8362728E+05  0.8362382E+05  0.8362041E+05  0.8361705E+05  0.8361374E+05  0.8361049E+05  0.8360731E+05  0.8360418E+05  0.8360112E+05  0.8359812E+05  0.8359519E+05  0.8359233E+05  0.8358954E+05  0.8358682E+05  0.8358416E+05  0.8358155E+05  0.8357897E+05  0.8357639E+05  0.8357247E+05  0.8356772E+05  0.8356547E+05
           95  0.8377545E+05  0.8377411E+05  0.8377093E+05  0.8376681E+05  0.8376178E+05  0.8375610E+05  0.8375032E+05  0.8374487E+05  0.8373966E+05  0.8373465E+05  0.8372978E+05  0.8372502E+05  0.8372037E+05  0.8371580E+05  0.8371130E+05  0.8370687E+05  0.8370250E+05  0.8369819E+05  0.8369394E+05  0.8368975E+05  0.8368561E+05  0.8368153E+05  0.8367751E+05  0.8367355E+05  0.8366964E+05  0.8366579E+05  0.8366200E+05  0.8365826E+05  0.8365458E+05  0.8365096E+05  0.8364738E+05  0.8364386E+05  0.8364038E+05  0.8363694E+05  0.8363354E+05  0.8363014E+05  0.8362675E+05  0.8362333E+05  0.8361983E+05  0.8361534E+05  0.8360901E+05  0.8360540E+05
           96  0.8384255E+05  0.8384013E+05  0.8383508E+05  0.8382963E+05  0.8382379E+05  0.8381791E+05  0.8381222E+05  0.8380660E+05  0.8380105E+05  0.8379557E+05  0.8379016E+05  0.8378483E+05  0.8377956E+05  0.8377437E+05  0.8376924E+05  0.8376418E+05  0.8375919E+05  0.8375427E+05  0.8374941E+05  0.8374463E+05  0.8373991E+05  0.8373526E+05  0.8373068E+05  0.8372616E+05  0.8372171E+05  0.8371732E+05  0.8371298E+05  0.8370871E+05  0.8370449E+05  0.8370032E+05  0.8369620E+05  0.8369212E+05  0.8368808E+05  0.8368407E+05  0.8368010E+05  0.8367615E+05  0.8367223E+05  0.8366834E+05  0.8366450E+05  0.8365909E+05  0.8365161E+05  0.8364761E+05
           97  0.8390943E+05  0.8390569E+05  0.8389848E+05  0.8389172E+05  0.8388524E+05  0.8387920E+05  0.8387347E+05  0.8386764E+05  0.8386176E+05  0.8385584E+05  0.8384992E+05  0.8384401E+05  0.8383814E+05  0.8383232E+05  0.8382656E+05  0.8382087E+05  0.8381525E+05  0.8380972E+05  0.8380426E+05  0.8379889E+05  0.8379360E+05  0.8378839E+05  0.8378325E+05  0.8377820E+05  0.8377321E+05  0.8376830E+05  0.8376345E+05  0.8375866E+05  0.8375393E+05  0.8374925E+05  0.8374462E+05  0.8374002E+05  0.8373546E+05  0.8373092E+05  0.8372640E+05  0.8372190E+05  0.8371741E+05  0.8371293E+05  0.8370846E+05  0.8370152E+05  0.8369253E+05  0.8368825E+05
           98  0.8397272E+05  0.8396887E+05  0.8396142E+05  0.8395444E+05  0.8394787E+05  0.8394168E+05  0.8393559E+05  0.8392926E+05  0.8392276E+05  0.8391616E+05  0.8390951E+05  0.8390287E+05  0.8389626E+05  0.8388971E+05  0.8388324E+05  0.8387687E+05  0.8387060E+05  0.8386443E+05  0.8385836E+05  0.8385240E+05  0.8384655E+05  0.8384079E+05  0.8383514E+05  0.8382957E+05  0.8382409E+05  0.8381869E+05  0.8381337E+05  0.8380811E+05  0.8380292E+05  0.8379778E+05  0.8379268E+05  0.8378763E+05  0.8378260E+05  0.8377758E+05  0.8377258E+05  0.8376756E+05  0.8376251E+05  0.8375742E+05  0.8375226E+05  0.8374453E+05  0.8373481E+05  0.8373023E+05
           99  0.8403830E+05  0.8403461E+05  0.8402728E+05  0.8402013E+05  0.8401338E+05  0.8400683E+05  0.8399989E+05  0.8399242E+05  0.8398470E+05  0.8397689E+05  0.8396910E+05  0.8396139E+05  0.8395381E+05  0.8394637E+05  0.8393909E+05  0.8393196E+05  0.8392499E+05  0.8391817E+05  0.8391151E+05  0.8390498E+05  0.8389859E+05  0.8389233E+05  0.8388618E+05  0.8388015E+05  0.8387423E+05  0.8386840E+05  0.8386266E+05  0.8385700E+05  0.8385141E+05  0.8384588E+05  0.8384041E+05  0.8383498E+05  0.8382958E+05  0.8382420E+05  0.8381883E+05  0.8381345E+05  0.8380804E+05  0.8380257E+05  0.8379703E+05  0.8378931E+05  0.8377965E+05  0.8377488E+05
          100  0.8413147E+05  0.8412619E+05  0.8411545E+05  0.8410441E+05  0.8409319E+05  0.8408125E+05  0.8406917E+05  0.8405796E+05  0.8404742E+05  0.8403743E+05  0.8402791E+05  0.8401880E+05  0.8401006E+05  0.8400163E+05  0.8399350E+05  0.8398562E+05  0.8397799E+05  0.8397057E+05  0.8396336E+05  0.8395633E+05  0.8394947E+05  0.8394277E+05  0.8393621E+05  0.8392978E+05  0.8392348E+05  0.8391730E+05  0.8391122E+05  0.8390523E+05  0.8389933E+05  0.8389350E+05  0.8388775E+05  0.8388205E+05  0.8387639E+05  0.8387078E+05  0.8386519E+05  0.8385961E+05  0.8385402E+05  0.8384842E+05  0.8384279E+05  0.8383505E+05  0.8382530E+05  0.8382046E+05
          101  0.8422186E+05  0.8421462E+05  0.8419940E+05  0.8418272E+05  0.8416455E+05  0.8414684E+05  0.8413139E+05  0.8411766E+05  0.8410520E+05  0.8409372E+05  0.8408302E+05  0.8407294E+05  0.8406338E+05  0.8405426E+05  0.8404553E+05  0.8403712E+05  0.8402901E+05  0.8402115E+05  0.8401354E+05  0.8400613E+05  0.8399892E+05  0.8399188E+05  0.8398501E+05  0.8397829E+05  0.8397171E+05  0.8396525E+05  0.8395891E+05  0.8395268E+05  0.8394655E+05  0.8394051E+05  0.8393456E+05  0.8392868E+05  0.8392287E+05  0.8391712E+05  0.8391143E+05  0.8390578E+05  0.8390018E+05  0.8389460E+05  0.8388906E+05  0.8388140E+05  0.8387152E+05  0.8386653E+05
          102  0.8428148E+05  0.8427267E+05  0.8425411E+05  0.8423363E+05  0.8421103E+05  0.8419224E+05  0.8417881E+05  0.8416619E+05  0.8415433E+05  0.8414313E+05  0.8413251E+05  0.8412240E+05  0.8411274E+05  0.8410348E+05  0.8409457E+05  0.8408597E+05  0.8407766E+05  0.8406961E+05  0.8406178E+05  0.8405417E+05  0.8404676E+05  0.8403952E+05  0.8403245E+05  0.8402554E+05  0.8401877E+05  0.8401213E+05  0.8400562E+05  0.8399923E+05  0.8399294E+05  0.8398676E+05  0.8398068E+05  0.8397469E+05  0.8396879E+05  0.8396298E+05  0.8395724E+05  0.8395159E+05  0.8394602E+05  0.8394052E+05  0.8393511E+05  0.8392749E+05  0.8391740E+05  0.8391228E+05
