     X                     1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18
          100  0.5028205E+04  0.5014794E+04  0.5001760E+04  0.4989087E+04  0.4977364E+04  0.4928765E+04  0.4889891E+04  0.4856629E+04  0.4827249E+04  0.4800758E+04  0.4776485E+04  0.4753933E+04  0.4732709E+04  0.4712581E+04  0.4702198E+04  0.4691969E+04  0.4681830E+04  0.4671760E+04
          101  0.5097096E+04  0.5080755E+04  0.5064406E+04  0.5048155E+04  0.5032662E+04  0.4983101E+04  0.4942204E+04  0.4907159E+04  0.4876228E+04  0.4848318E+04  0.4822690E+04  0.4798808E+04  0.4776273E+04  0.4754869E+04  0.4743539E+04  0.4732384E+04  0.4721317E+04  0.4710305E+04
          102  0.5160756E+04  0.5140590E+04  0.5120664E+04  0.5100780E+04  0.5081237E+04  0.5032244E+04  0.4990953E+04  0.4955168E+04  0.4923352E+04  0.4894474E+04  0.4867817E+04  0.4842853E+04  0.4819138E+04  0.4796112E+04  0.4783879E+04  0.4771885E+04  0.4759984E+04  0.4748122E+04
          103  0.5215007E+04  0.5192552E+04  0.5170108E+04  0.5147388E+04  0.5124169E+04  0.5076827E+04  0.5036390E+04  0.5000765E+04  0.4968679E+04  0.4939264E+04  0.4911901E+04  0.4886123E+04  0.4861577E+04  0.4838075E+04  0.4825326E+04  0.4812644E+04  0.4800002E+04  0.4787369E+04
          104  0.5253292E+04  0.5229741E+04  0.5205929E+04  0.5181553E+04  0.5160427E+04  0.5117386E+04  0.5078962E+04  0.5044226E+04  0.5012376E+04  0.4982795E+04  0.4955004E+04  0.4928629E+04  0.4903363E+04  0.4878962E+04  0.4865521E+04  0.4852180E+04  0.4838886E+04  0.4825610E+04
          105  0.5293250E+04  0.5268420E+04  0.5243914E+04  0.5219323E+04  0.5194022E+04  0.5155304E+04  0.5119359E+04  0.5085951E+04  0.5054692E+04  0.5025224E+04  0.4997233E+04  0.4970446E+04  0.4944611E+04  0.4919428E+04  0.4905384E+04  0.4891453E+04  0.4877573E+04  0.4863726E+04
          106  0.5326382E+04  0.5300893E+04  0.5276162E+04  0.5251699E+04  0.5226893E+04  0.5191644E+04  0.5158264E+04  0.5126384E+04  0.5095917E+04  0.5066743E+04  0.5038714E+04  0.5011669E+04  0.4985448E+04  0.4959897E+04  0.4945466E+04  0.4931039E+04  0.4916600E+04  0.4902134E+04
          107  0.5355005E+04  0.5329713E+04  0.5305367E+04  0.5281431E+04  0.5256592E+04  0.5226920E+04  0.5196282E+04  0.5165963E+04  0.5136350E+04  0.5107556E+04  0.5079582E+04  0.5052376E+04  0.5025864E+04  0.4999994E+04  0.4985165E+04  0.4970264E+04  0.4955301E+04  0.4940268E+04
          108  0.5383801E+04  0.5359099E+04  0.5335680E+04  0.5313063E+04  0.5290229E+04  0.5262760E+04  0.5234108E+04  0.5205114E+04  0.5176278E+04  0.5147858E+04  0.5119970E+04  0.5092647E+04  0.5065874E+04  0.5039614E+04  0.5024281E+04  0.5008890E+04  0.4993428E+04  0.4977883E+04
          109  0.5410277E+04  0.5386583E+04  0.5364656E+04  0.5344193E+04  0.5324869E+04  0.5299313E+04  0.5272143E+04  0.5244167E+04  0.5215947E+04  0.5187828E+04  0.5160004E+04  0.5132570E+04  0.5105558E+04  0.5078937E+04  0.5063133E+04  0.5047270E+04  0.5031339E+04  0.5015347E+04
          110  0.5437267E+04  0.5415604E+04  0.5395716E+04  0.5377509E+04  0.5361031E+04  0.5336865E+04  0.5310681E+04  0.5283372E+04  0.5255552E+04  0.5227612E+04  0.5199791E+04  0.5172226E+04  0.5144993E+04  0.5118134E+04  0.5101912E+04  0.5085592E+04  0.5069179E+04  0.5052661E+04
          111  0.5465435E+04  0.5446619E+04  0.5429225E+04  0.5413368E+04  0.5399282E+04  0.5375697E+04  0.5349931E+04  0.5322903E+04  0.5295233E+04  0.5267320E+04  0.5239414E+04  0.5211671E+04  0.5184188E+04  0.5157039E+04  0.5140345E+04  0.5123557E+04  0.5106688E+04  0.5089749E+04
          112  0.5498078E+04  0.5482700E+04  0.5468179E+04  0.5454694E+04  0.5439621E+04  0.5415950E+04  0.5389995E+04  0.5362846E+04  0.5335070E+04  0.5307022E+04  0.5278932E+04  0.5250948E+04  0.5223168E+04  0.5195681E+04  0.5178466E+04  0.5161183E+04  0.5143851E+04  0.5126517E+04
          113  0.5530928E+04  0.5518476E+04  0.5506371E+04  0.5494774E+04  0.5483818E+04  0.5457728E+04  0.5430841E+04  0.5403196E+04  0.5375083E+04  0.5346753E+04  0.5318383E+04  0.5290093E+04  0.5261959E+04  0.5234022E+04  0.5216233E+04  0.5198418E+04  0.5180542E+04  0.5162542E+04
          114  0.5567444E+04  0.5557209E+04  0.5546998E+04  0.5536906E+04  0.5527060E+04  0.5500040E+04  0.5472188E+04  0.5443852E+04  0.5415239E+04  0.5386509E+04  0.5357780E+04  0.5329136E+04  0.5300623E+04  0.5272249E+04  0.5253928E+04  0.5235617E+04  0.5217293E+04  0.5198970E+04
          115  0.5607303E+04  0.5598593E+04  0.5589732E+04  0.5580772E+04  0.5571840E+04  0.5542911E+04  0.5513856E+04  0.5484690E+04  0.5455472E+04  0.5426264E+04  0.5397123E+04  0.5368093E+04  0.5339195E+04  0.5310427E+04  0.5291628E+04  0.5272835E+04  0.5254055E+04  0.5235384E+04
          116  0.5648648E+04  0.5640846E+04  0.5632831E+04  0.5624634E+04  0.5616353E+04  0.5585866E+04  0.5555597E+04  0.5525563E+04  0.5495698E+04  0.5465974E+04  0.5436393E+04  0.5406965E+04  0.5377681E+04  0.5348449E+04  0.5329180E+04  0.5309871E+04  0.5290479E+04  0.5270955E+04
          117  0.5692033E+04  0.5684644E+04  0.5677066E+04  0.5669319E+04  0.5661459E+04  0.5628672E+04  0.5597183E+04  0.5566324E+04  0.5535831E+04  0.5505592E+04  0.5475562E+04  0.5445740E+04  0.5416132E+04  0.5386691E+04  0.5367075E+04  0.5347292E+04  0.5327365E+04  0.5307268E+04
          118  0.5734200E+04  0.5726870E+04  0.5719408E+04  0.5711825E+04  0.5704145E+04  0.5670605E+04  0.5638348E+04  0.5606842E+04  0.5575798E+04  0.5545070E+04  0.5514595E+04  0.5484373E+04  0.5454470E+04  0.5425116E+04  0.5404918E+04  0.5384616E+04  0.5364192E+04  0.5343643E+04
          119  0.5775577E+04  0.5768133E+04  0.5760626E+04  0.5753061E+04  0.5745448E+04  0.5711689E+04  0.5679019E+04  0.5647056E+04  0.5615558E+04  0.5584382E+04  0.5553462E+04  0.5522795E+04  0.5492441E+04  0.5462559E+04  0.5441790E+04  0.5421008E+04  0.5400111E+04  0.5379025E+04
          120  0.5816154E+04  0.5808560E+04  0.5800959E+04  0.5793344E+04  0.5785712E+04  0.5752063E+04  0.5719226E+04  0.5686967E+04  0.5655106E+04  0.5623526E+04  0.5592164E+04  0.5561009E+04  0.5530100E+04  0.5499511E+04  0.5478517E+04  0.5457400E+04  0.5436145E+04  0.5414715E+04
          121  0.5855732E+04  0.5848094E+04  0.5840486E+04  0.5832900E+04  0.5825328E+04  0.5791911E+04  0.5759057E+04  0.5726619E+04  0.5694472E+04  0.5662527E+04  0.5630730E+04  0.5599063E+04  0.5567548E+04  0.5536238E+04  0.5514796E+04  0.5493329E+04  0.5471770E+04  0.5450070E+04
          122  0.5894414E+04  0.5886862E+04  0.5879365E+04  0.5871914E+04  0.5864498E+04  0.5831398E+04  0.5798619E+04  0.5766081E+04  0.5733707E+04  0.5701432E+04  0.5669210E+04  0.5637019E+04  0.5604863E+04  0.5572774E+04  0.5550937E+04  0.5529181E+04  0.5507391E+04  0.5485499E+04
          123  0.5932385E+04  0.5925062E+04  0.5917797E+04  0.5910581E+04  0.5903404E+04  0.5870678E+04  0.5838026E+04  0.5805438E+04  0.5772878E+04  0.5740302E+04  0.5707670E+04  0.5674952E+04  0.5642134E+04  0.5609233E+04  0.5587184E+04  0.5565256E+04  0.5543330E+04  0.5521334E+04
          124  0.5969974E+04  0.5962985E+04  0.5956038E+04  0.5949133E+04  0.5942261E+04  0.5909912E+04  0.5877393E+04  0.5844775E+04  0.5812058E+04  0.5779209E+04  0.5746187E+04  0.5712948E+04  0.5679458E+04  0.5645695E+04  0.5623599E+04  0.5601625E+04  0.5579668E+04  0.5557656E+04
          125  0.6007729E+04  0.6001111E+04  0.5994513E+04  0.5987939E+04  0.5981389E+04  0.5949254E+04  0.5916823E+04  0.5884177E+04  0.5851323E+04  0.5818228E+04  0.5784842E+04  0.5751106E+04  0.5716958E+04  0.5682322E+04  0.5660361E+04  0.5638478E+04  0.5616596E+04  0.5594653E+04
          126  0.6046057E+04  0.6039749E+04  0.6033446E+04  0.6027153E+04  0.6020877E+04  0.5988787E+04  0.5956390E+04  0.5923713E+04  0.5890743E+04  0.5857434E+04  0.5823721E+04  0.5789528E+04  0.5754767E+04  0.5719337E+04  0.5697638E+04  0.5675960E+04  0.5654253E+04  0.5632464E+04
          127  0.6085015E+04  0.6078906E+04  0.6072793E+04  0.6066683E+04  0.6060583E+04  0.6028517E+04  0.5996136E+04  0.5963438E+04  0.5930380E+04  0.5896898E+04  0.5862907E+04  0.5828311E+04  0.5793002E+04  0.5756876E+04  0.5735505E+04  0.5714121E+04  0.5692681E+04  0.5671135E+04
          128  0.6124665E+04  0.6118688E+04  0.6112665E+04  0.6106606E+04  0.6100516E+04  0.6068448E+04  0.6036087E+04  0.6003392E+04  0.5970289E+04  0.5936688E+04  0.5902480E+04  0.5867546E+04  0.5831756E+04  0.5794983E+04  0.5774030E+04  0.5753035E+04  0.5731954E+04  0.5710746E+04
          129  0.6165089E+04  0.6159062E+04  0.6152976E+04  0.6146836E+04  0.6140642E+04  0.6108567E+04  0.6076253E+04  0.6043606E+04  0.6010516E+04  0.5976864E+04  0.5942516E+04  0.5907325E+04  0.5871131E+04  0.5833770E+04  0.5813333E+04  0.5792817E+04  0.5772187E+04  0.5751402E+04
          130  0.6205928E+04  0.6199729E+04  0.6193488E+04  0.6187207E+04  0.6180885E+04  0.6148839E+04  0.6116632E+04  0.6084102E+04  0.6051102E+04  0.6017483E+04  0.5983087E+04  0.5947740E+04  0.5911245E+04  0.5873373E+04  0.5853568E+04  0.5833626E+04  0.5813533E+04  0.5793259E+04
          131  0.6246871E+04  0.6240443E+04  0.6234012E+04  0.6227570E+04  0.6221110E+04  0.6189213E+04  0.6157215E+04  0.6124899E+04  0.6092083E+04  0.6058598E+04  0.6024265E+04  0.5988885E+04  0.5952231E+04  0.5914024E+04  0.5894928E+04  0.5875636E+04  0.5856155E+04  0.5836468E+04
          132  0.6287265E+04  0.6280715E+04  0.6274193E+04  0.6267693E+04  0.6261204E+04  0.6229652E+04  0.6198002E+04  0.6166012E+04  0.6133490E+04  0.6100253E+04  0.6066108E+04  0.6030841E+04  0.5994203E+04  0.5955909E+04  0.5937540E+04  0.5918944E+04  0.5900131E+04  0.5881089E+04
          133  0.6327071E+04  0.6320410E+04  0.6313872E+04  0.6307437E+04  0.6301083E+04  0.6270152E+04  0.6239005E+04  0.6207464E+04  0.6175353E+04  0.6142486E+04  0.6108667E+04  0.6073671E+04  0.6037229E+04  0.5999019E+04  0.5981405E+04  0.5963541E+04  0.5945439E+04  0.5927090E+04
          134  0.6365654E+04  0.6359229E+04  0.6352960E+04  0.6346831E+04  0.6340824E+04  0.6310788E+04  0.6280258E+04  0.6249279E+04  0.6217695E+04  0.6185326E+04  0.6151977E+04  0.6117426E+04  0.6081389E+04  0.6043479E+04  0.6026530E+04  0.6009421E+04  0.5992065E+04  0.5974457E+04
          135  0.6404661E+04  0.6398835E+04  0.6393116E+04  0.6387505E+04  0.6381999E+04  0.6351738E+04  0.6321794E+04  0.6291477E+04  0.6260537E+04  0.6228791E+04  0.6196057E+04  0.6162134E+04  0.6126759E+04  0.6089373E+04  0.6073287E+04  0.6056949E+04  0.6040372E+04  0.6023557E+04
          136  0.6441280E+04  0.6436010E+04  0.6430798E+04  0.6425649E+04  0.6420565E+04  0.6392489E+04  0.6363566E+04  0.6334068E+04  0.6303890E+04  0.6272885E+04  0.6240898E+04  0.6207776E+04  0.6173439E+04  0.6138139E+04  0.6122868E+04  0.6107331E+04  0.6091552E+04  0.6075537E+04
          137  0.6480453E+04  0.6475664E+04  0.6470938E+04  0.6466280E+04  0.6461693E+04  0.6433770E+04  0.6405699E+04  0.6377088E+04  0.6347768E+04  0.6317605E+04  0.6286463E+04  0.6254201E+04  0.6220743E+04  0.6186449E+04  0.6171991E+04  0.6157245E+04  0.6142229E+04  0.6126919E+04
          138  0.6519072E+04  0.6514748E+04  0.6510433E+04  0.6506125E+04  0.6501799E+04  0.6475143E+04  0.6448171E+04  0.6420554E+04  0.6392179E+04  0.6362948E+04  0.6332743E+04  0.6301391E+04  0.6268580E+04  0.6233423E+04  0.6219770E+04  0.6205820E+04  0.6191613E+04  0.6177181E+04
          139  0.6556772E+04  0.6553038E+04  0.6549146E+04  0.6545120E+04  0.6540961E+04  0.6516710E+04  0.6491045E+04  0.6464496E+04  0.6437129E+04  0.6408910E+04  0.6379755E+04  0.6349516E+04  0.6317911E+04  0.6284079E+04  0.6271292E+04  0.6258151E+04  0.6244668E+04  0.6230815E+04
          140  0.6598803E+04  0.6595237E+04  0.6591438E+04  0.6587417E+04  0.6583178E+04  0.6559143E+04  0.6534467E+04  0.6508949E+04  0.6482617E+04  0.6455468E+04  0.6427458E+04  0.6398520E+04  0.6368691E+04  0.6339006E+04  0.6327212E+04  0.6314989E+04  0.6302424E+04  0.6289526E+04
          141  0.6638749E+04  0.6635060E+04  0.6631114E+04  0.6626922E+04  0.6624029E+04  0.6601971E+04  0.6578409E+04  0.6553911E+04  0.6528620E+04  0.6502573E+04  0.6475757E+04  0.6448097E+04  0.6419378E+04  0.6388715E+04  0.6377205E+04  0.6365545E+04  0.6353765E+04  0.6341916E+04
          142  0.6685505E+04  0.6681471E+04  0.6677185E+04  0.6672665E+04  0.6667911E+04  0.6645719E+04  0.6622929E+04  0.6599368E+04  0.6575098E+04  0.6550168E+04  0.6524596E+04  0.6498357E+04  0.6471317E+04  0.6442769E+04  0.6431787E+04  0.6420743E+04  0.6409601E+04  0.6398319E+04
          143  0.6730231E+04  0.6725633E+04  0.6720855E+04  0.6715896E+04  0.6710732E+04  0.6689833E+04  0.6667922E+04  0.6645265E+04  0.6621991E+04  0.6598173E+04  0.6573864E+04  0.6549138E+04  0.6524252E+04  0.6500562E+04  0.6490656E+04  0.6480531E+04  0.6470263E+04  0.6459906E+04
          144  0.6776019E+04  0.6770825E+04  0.6765572E+04  0.6760234E+04  0.6754778E+04  0.6734559E+04  0.6713370E+04  0.6691545E+04  0.6669225E+04  0.6646490E+04  0.6623402E+04  0.6600024E+04  0.6576398E+04  0.6552111E+04  0.6542585E+04  0.6532996E+04  0.6523313E+04  0.6513538E+04
          145  0.6822270E+04  0.6816733E+04  0.6811205E+04  0.6805664E+04  0.6800086E+04  0.6779864E+04  0.6759202E+04  0.6738129E+04  0.6716719E+04  0.6695033E+04  0.6673127E+04  0.6651074E+04  0.6628979E+04  0.6606938E+04  0.6598268E+04  0.6589366E+04  0.6580304E+04  0.6571130E+04
          146  0.6867883E+04  0.6862229E+04  0.6856604E+04  0.6850971E+04  0.6845289E+04  0.6825429E+04  0.6805281E+04  0.6784918E+04  0.6764386E+04  0.6743717E+04  0.6722949E+04  0.6702153E+04  0.6681525E+04  0.6661810E+04  0.6653516E+04  0.6645015E+04  0.6636368E+04  0.6627596E+04
          147  0.6912706E+04  0.6907237E+04  0.6901769E+04  0.6896300E+04  0.6890832E+04  0.6871158E+04  0.6851484E+04  0.6831811E+04  0.6812137E+04  0.6792464E+04  0.6772790E+04  0.6753117E+04  0.6733443E+04  0.6713770E+04  0.6705423E+04  0.6697076E+04  0.6688729E+04  0.6680382E+04
          148  0.6955896E+04  0.6950407E+04  0.6944918E+04  0.6939430E+04  0.6933941E+04  0.6915265E+04  0.6896588E+04  0.6877912E+04  0.6859236E+04  0.6840560E+04  0.6821884E+04  0.6803207E+04  0.6784531E+04  0.6765855E+04  0.6757737E+04  0.6749619E+04  0.6741502E+04  0.6733384E+04
          149  0.6999624E+04  0.6994080E+04  0.6988536E+04  0.6982993E+04  0.6977449E+04  0.6959735E+04  0.6942021E+04  0.6924307E+04  0.6906593E+04  0.6888879E+04  0.6871164E+04  0.6853450E+04  0.6835736E+04  0.6818022E+04  0.6810004E+04  0.6801987E+04  0.6793969E+04  0.6785952E+04
     X                     1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18             19             20             21             22             23             24             25             26             27             28
            1  0.2400486E+02  0.2378754E+02  0.2357022E+02  0.2335290E+02  0.2313558E+02  0.2637220E+02  0.2960881E+02  0.3284542E+02  0.3608204E+02  0.3931865E+02  0.4255526E+02  0.4579188E+02  0.4902849E+02  0.5226510E+02  0.5550172E+02  0.5873833E+02  0.6197494E+02  0.6521155E+02  0.6844817E+02  0.7168478E+02  0.7492139E+02  0.7815801E+02  0.8139462E+02  0.8463123E+02  0.8828039E+02  0.9192955E+02  0.9557871E+02  0.9922787E+02
            2  0.7360944E+02  0.7347322E+02  0.7333701E+02  0.7320080E+02  0.7306458E+02  0.7623474E+02  0.7940490E+02  0.8257505E+02  0.8574521E+02  0.8891537E+02  0.9208552E+02  0.9525568E+02  0.9842584E+02  0.1015960E+03  0.1047662E+03  0.1079363E+03  0.1111065E+03  0.1142766E+03  0.1174468E+03  0.1206169E+03  0.1237871E+03  0.1269572E+03  0.1301274E+03  0.1332976E+03  0.1369975E+03  0.1406975E+03  0.1443975E+03  0.1480974E+03
            3  0.1427115E+03  0.1423945E+03  0.1419981E+03  0.1415000E+03  0.1408586E+03  0.1394075E+03  0.1397521E+03  0.1410877E+03  0.1430031E+03  0.1452814E+03  0.1478034E+03  0.1505008E+03  0.1533332E+03  0.1562769E+03  0.1593189E+03  0.1624540E+03  0.1656841E+03  0.1690185E+03  0.1724768E+03  0.1760934E+03  0.1799306E+03  0.1841049E+03  0.1888512E+03  0.1946799E+03  0.1984725E+03  0.2023191E+03  0.2061997E+03  0.2101068E+03
            4  0.2014013E+03  0.2009746E+03  0.2004880E+03  0.1999336E+03  0.1993043E+03  0.1979861E+03  0.1977076E+03  0.1982642E+03  0.1994543E+03  0.2011205E+03  0.2031499E+03  0.2054642E+03  0.2080112E+03  0.2107569E+03  0.2136818E+03  0.2167780E+03  0.2200482E+03  0.2235059E+03  0.2271774E+03  0.2311048E+03  0.2353493E+03  0.2399922E+03  0.2451192E+03  0.2507427E+03  0.2548299E+03  0.2589191E+03  0.2630097E+03  0.2670980E+03
            5  0.2574779E+03  0.2569772E+03  0.2564468E+03  0.2558807E+03  0.2552745E+03  0.2541253E+03  0.2537281E+03  0.2540012E+03  0.2548454E+03  0.2561660E+03  0.2578830E+03  0.2599335E+03  0.2622705E+03  0.2648619E+03  0.2676878E+03  0.2707400E+03  0.2740212E+03  0.2775453E+03  0.2813387E+03  0.2854418E+03  0.2899121E+03  0.2948286E+03  0.3003019E+03  0.3065075E+03  0.3108183E+03  0.3151334E+03  0.3194587E+03  0.3237973E+03
            6  0.3117013E+03  0.3111611E+03  0.3106174E+03  0.3100630E+03  0.3094902E+03  0.3085654E+03  0.3082359E+03  0.3084587E+03  0.3091794E+03  0.3103414E+03  0.3118917E+03  0.3137853E+03  0.3159861E+03  0.3184678E+03  0.3212139E+03  0.3242171E+03  0.3274797E+03  0.3310137E+03  0.3348411E+03  0.3389945E+03  0.3435180E+03  0.3484668E+03  0.3539062E+03  0.3599037E+03  0.3643281E+03  0.3687962E+03  0.3733243E+03  0.3779347E+03
            7  0.3644276E+03  0.3638807E+03  0.3633564E+03  0.3628462E+03  0.3623404E+03  0.3616836E+03  0.3615145E+03  0.3618095E+03  0.3625371E+03  0.3636619E+03  0.3651495E+03  0.3669687E+03  0.3690934E+03  0.3715039E+03  0.3741872E+03  0.3771376E+03  0.3803567E+03  0.3838533E+03  0.3876442E+03  0.3917533E+03  0.3962115E+03  0.4010550E+03  0.4063221E+03  0.4120466E+03  0.4164749E+03  0.4209782E+03  0.4255718E+03  0.4302774E+03
            8  0.4159322E+03  0.4154052E+03  0.4149307E+03  0.4144994E+03  0.4141002E+03  0.4137259E+03  0.4137651E+03  0.4142017E+03  0.4150148E+03  0.4161811E+03  0.4176773E+03  0.4194816E+03  0.4215757E+03  0.4239449E+03  0.4265796E+03  0.4294750E+03  0.4326318E+03  0.4360561E+03  0.4397595E+03  0.4437589E+03  0.4480758E+03  0.4527352E+03  0.4577637E+03  0.4631870E+03  0.4675372E+03  0.4719704E+03  0.4765017E+03  0.4811477E+03
            9  0.4663851E+03  0.4659067E+03  0.4655142E+03  0.4651946E+03  0.4649349E+03  0.4648555E+03  0.4651347E+03  0.4657576E+03  0.4667076E+03  0.4679677E+03  0.4695213E+03  0.4713531E+03  0.4734499E+03  0.4758010E+03  0.4783986E+03  0.4812387E+03  0.4843209E+03  0.4876486E+03  0.4912292E+03  0.4950740E+03  0.4991979E+03  0.5036192E+03  0.5083589E+03  0.5134400E+03  0.5176299E+03  0.5219017E+03  0.5262709E+03  0.5307505E+03
           10  0.5158840E+03  0.5154983E+03  0.5152282E+03  0.5150553E+03  0.5149603E+03  0.5151892E+03  0.5157385E+03  0.5165829E+03  0.5177068E+03  0.5190973E+03  0.5207428E+03  0.5226325E+03  0.5247567E+03  0.5271074E+03  0.5296781E+03  0.5324649E+03  0.5354659E+03  0.5386820E+03  0.5421166E+03  0.5457759E+03  0.5496693E+03  0.5538097E+03  0.5582157E+03  0.5629165E+03  0.5668672E+03  0.5708967E+03  0.5750219E+03  0.5792547E+03
           11  0.5643523E+03  0.5641140E+03  0.5640175E+03  0.5640401E+03  0.5641537E+03  0.5648067E+03  0.5656790E+03  0.5667786E+03  0.5681041E+03  0.5696508E+03  0.5714124E+03  0.5733819E+03  0.5755524E+03  0.5779174E+03  0.5804713E+03  0.5832095E+03  0.5861285E+03  0.5892264E+03  0.5925024E+03  0.5959573E+03  0.5995936E+03  0.6034151E+03  0.6074269E+03  0.6116333E+03  0.6152663E+03  0.6189758E+03  0.6227793E+03  0.6266866E+03
           12  0.6121248E+03  0.6120934E+03  0.6122314E+03  0.6125161E+03  0.6129269E+03  0.6139275E+03  0.6151033E+03  0.6164591E+03  0.6179963E+03  0.6197132E+03  0.6216065E+03  0.6236715E+03  0.6259032E+03  0.6282959E+03  0.6308440E+03  0.6335420E+03  0.6363846E+03  0.6393667E+03  0.6424834E+03  0.6457299E+03  0.6491019E+03  0.6525950E+03  0.6562054E+03  0.6599308E+03  0.6631970E+03  0.6665299E+03  0.6699423E+03  0.6734401E+03
           13  0.6593048E+03  0.6595455E+03  0.6599740E+03  0.6605686E+03  0.6613154E+03  0.6626453E+03  0.6641123E+03  0.6657208E+03  0.6674725E+03  0.6693670E+03  0.6714023E+03  0.6735750E+03  0.6758807E+03  0.6783143E+03  0.6808698E+03  0.6835404E+03  0.6863189E+03  0.6891970E+03  0.6921659E+03  0.6952152E+03  0.6983337E+03  0.7015082E+03  0.7047237E+03  0.7079631E+03  0.7108519E+03  0.7137794E+03  0.7167544E+03  0.7197778E+03
           14  0.7060309E+03  0.7066129E+03  0.7073838E+03  0.7083181E+03  0.7094021E+03  0.7110427E+03  0.7127900E+03  0.7146465E+03  0.7166132E+03  0.7186897E+03  0.7208746E+03  0.7231652E+03  0.7255575E+03  0.7280461E+03  0.7306248E+03  0.7332856E+03  0.7360193E+03  0.7388151E+03  0.7416602E+03  0.7445396E+03  0.7474354E+03  0.7503263E+03  0.7531866E+03  0.7559849E+03  0.7585086E+03  0.7610338E+03  0.7635613E+03  0.7660848E+03
           15  0.7523501E+03  0.7533555E+03  0.7545263E+03  0.7558303E+03  0.7572507E+03  0.7591862E+03  0.7612076E+03  0.7633096E+03  0.7654915E+03  0.7677533E+03  0.7700943E+03  0.7725123E+03  0.7750035E+03  0.7775629E+03  0.7801835E+03  0.7828567E+03  0.7855718E+03  0.7883159E+03  0.7910733E+03  0.7938252E+03  0.7965489E+03  0.7992169E+03  0.8017961E+03  0.8042461E+03  0.8064573E+03  0.8086387E+03  0.8107811E+03  0.8128637E+03
           16  0.7982187E+03  0.7997406E+03  0.8013780E+03  0.8030865E+03  0.8048367E+03  0.8071219E+03  0.8094300E+03  0.8117785E+03  0.8141754E+03  0.8166246E+03  0.8191269E+03  0.8216810E+03  0.8242840E+03  0.8269307E+03  0.8296144E+03  0.8323260E+03  0.8350541E+03  0.8377846E+03  0.8405002E+03  0.8431798E+03  0.8457978E+03  0.8483230E+03  0.8507178E+03  0.8529362E+03  0.8549037E+03  0.8568879E+03  0.8588863E+03  0.8608972E+03
           17  0.8438210E+03  0.8459778E+03  0.8481705E+03  0.8503425E+03  0.8524641E+03  0.8550012E+03  0.8575528E+03  0.8601273E+03  0.8627301E+03  0.8653643E+03  0.8680309E+03  0.8707290E+03  0.8734560E+03  0.8762073E+03  0.8789764E+03  0.8817547E+03  0.8845309E+03  0.8872909E+03  0.8900170E+03  0.8926878E+03  0.8952770E+03  0.8977527E+03  0.9000764E+03  0.9022008E+03  0.9039869E+03  0.9058155E+03  0.9076834E+03  0.9095919E+03
           18  0.8892260E+03  0.8921567E+03  0.8950107E+03  0.8977038E+03  0.9000792E+03  0.9028437E+03  0.9056182E+03  0.9084048E+03  0.9112058E+03  0.9140225E+03  0.9168556E+03  0.9197044E+03  0.9225668E+03  0.9254391E+03  0.9283159E+03  0.9311894E+03  0.9340496E+03  0.9368835E+03  0.9396748E+03  0.9424032E+03  0.9450443E+03  0.9475685E+03  0.9499411E+03  0.9521227E+03  0.9538208E+03  0.9555313E+03  0.9572441E+03  0.9589430E+03
           19  0.9332076E+03  0.9370441E+03  0.9406834E+03  0.9441486E+03  0.9476708E+03  0.9506606E+03  0.9536523E+03  0.9566456E+03  0.9596409E+03  0.9626389E+03  0.9656403E+03  0.9686452E+03  0.9716525E+03  0.9746601E+03  0.9776642E+03  0.9806591E+03  0.9836370E+03  0.9865871E+03  0.9894959E+03  0.9923458E+03  0.9951153E+03  0.9977779E+03  0.1000303E+04  0.1002654E+04  0.1004334E+04  0.1006061E+04  0.1007835E+04  0.1009656E+04
           20  0.9787939E+03  0.9836663E+03  0.9880815E+03  0.9919700E+03  0.9952535E+03  0.9984722E+03  0.1001683E+04  0.1004882E+04  0.1008069E+04  0.1011247E+04  0.1014417E+04  0.1017580E+04  0.1020738E+04  0.1023891E+04  0.1027037E+04  0.1030175E+04  0.1033298E+04  0.1036401E+04  0.1039473E+04  0.1042502E+04  0.1045470E+04  0.1048354E+04  0.1051125E+04  0.1053748E+04  0.1055457E+04  0.1057229E+04  0.1059058E+04  0.1060940E+04
           21  0.1023699E+04  0.1029777E+04  0.1035051E+04  0.1039438E+04  0.1042824E+04  0.1046306E+04  0.1049745E+04  0.1053149E+04  0.1056524E+04  0.1059877E+04  0.1063210E+04  0.1066530E+04  0.1069838E+04  0.1073140E+04  0.1076436E+04  0.1079728E+04  0.1083016E+04  0.1086298E+04  0.1089569E+04  0.1092824E+04  0.1096052E+04  0.1099237E+04  0.1102354E+04  0.1105359E+04  0.1107163E+04  0.1109043E+04  0.1110985E+04  0.1112983E+04
           22  0.1068034E+04  0.1075457E+04  0.1081681E+04  0.1086717E+04  0.1090556E+04  0.1094259E+04  0.1097903E+04  0.1101495E+04  0.1105044E+04  0.1108558E+04  0.1112044E+04  0.1115509E+04  0.1118960E+04  0.1122404E+04  0.1125847E+04  0.1129295E+04  0.1132752E+04  0.1136223E+04  0.1139711E+04  0.1143221E+04  0.1146754E+04  0.1150312E+04  0.1153890E+04  0.1157457E+04  0.1159476E+04  0.1161582E+04  0.1163744E+04  0.1165952E+04
